组数,potential_file,t_min,model,A,beta,C,M,r2,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess
77,0.4,0.4,simple,5.548169522692625e-07,0.028733420198904968,-4.6623376981702773e-07,,0.5287160959811625,193,10.00063,2.3735336617528816e-08,1.2944948971435332e-08,0.5453872081121167,-2.0124611797498106,0.04417134490844261,0.4861125213733449,0.6359926545813357
77,0.4,0.4,linear,1.1193704744512695e-07,0.06194035472100486,-2.2736262068696718e-08,-2.6001176190577867e-09,0.5537702521921705,193,10.00063,2.3735336617528816e-08,1.5783248088044793e-08,0.6649683694137577,-2.0124611797498106,0.04417134490844261,0.28849345665353454,0.12198255708226322
77,0.4,0.5,simple,5.1271296844976455e-08,0.4390197895624233,3.74190139109379e-08,,0.464067503533651,191,10.00063,2.3735336617528816e-08,8.417299399998814e-09,0.3546315578175766,-2.0124611797498106,0.04417134490844261,0.6011905999272505,1.180162125485168
77,0.4,0.5,linear,9.957187136386038e-08,0.06570251794746872,-1.05515773308e-08,-2.6792199882576556e-09,0.5422803309745903,191,10.00063,2.3735336617528816e-08,1.5704175320460836e-08,0.6616369328785134,-2.0124611797498106,0.04417134490844261,0.16474144372552985,0.13074767107569424
77,0.4,0.6,simple,5.320826496988754e-07,0.031520417701473756,-4.4223530646968955e-07,,0.5148933715916744,189,10.00063,2.3735336617528816e-08,1.309972873592021e-08,0.5519082769715561,-2.0124611797498106,0.04417134490844261,0.349173282074981,0.6494463411778989
77,0.4,0.6,linear,1.6422670606587023e-07,0.04245591178666729,-7.508956182248809e-08,-2.548073413462697e-09,0.5361353459096283,189,10.00063,2.3735336617528816e-08,1.565072792083504e-08,0.6593851257738977,0.14048787173725422,0.8882745344091311,-0.13357321857148208,0.10326567110839467
77,0.4,0.7,simple,5.531069751470971e-07,0.03107374028456774,-4.6256083048543916e-07,,0.5113845200277753,187,10.00063,2.3735336617528816e-08,1.3314401691237975e-08,0.560952722339111,-1.9668302043215573,0.04920278917749037,0.44339173658921693,0.536331025434198
77,0.4,0.7,linear,9.333113945851996e-08,0.0788541043802041,-3.9746529366941714e-09,-2.544516876192925e-09,0.5296879459868924,187,10.00063,2.3735336617528816e-08,1.5455708602746636e-08,0.6511687132059639,-2.0124611797498106,0.04417134490844261,0.17431712108515024,0.07376493640279136
77,0.4,0.8,simple,3.4421768608618716e-07,0.05231618206373498,-2.528617427228813e-07,,0.5060587523472575,185,10.00063,2.3735336617528816e-08,1.340330569286987e-08,0.5646983613019997,-2.0124611797498106,0.04417134490844261,0.47697116668211803,0.5140612039608524
77,0.4,0.8,linear,8.738092661466195e-08,0.08889770219484878,2.1719622223421867e-09,-2.489504485580364e-09,0.5233611406393786,185,10.00063,2.3735336617528816e-08,1.5445579677900948e-08,0.6507419686853825,-1.9668302043215573,0.04920278917749037,0.10054168627472689,0.08169513190974446
77,0.4,0.9,simple,3.713197829058152e-07,0.04935035714760702,-2.7934994098778326e-07,,0.5019494284401225,183,10.00063,2.3735336617528816e-08,1.3365530190511877e-08,0.5631068312147417,-1.2643908456352868,0.2060897769851392,0.10073890815316477,0.3721593793415265
77,0.4,0.9,linear,9.044142551904354e-08,0.09017963396512642,-7.036935033613559e-10,-2.4225797471325226e-09,0.5169418687725691,183,10.00063,2.3735336617528816e-08,1.5042065350276077e-08,0.6337413954840371,-2.0124611797498106,0.04417134490844261,0.06599288778527841,0.09299391638065307
77,0.4,1.0,simple,3.6546589180217083e-07,0.05124211528081284,-2.7287925352340335e-07,,0.4970806521017461,181,10.00063,2.3735336617528816e-08,1.346322809709665e-08,0.5672229686076541,,,0.40304041307763405,0.4927836001584195
77,0.4,1.0,linear,8.258634377431959e-08,0.1036763920349844,7.3757967979886515e-09,-2.38163541189069e-09,0.5103434953946686,181,10.00063,2.3735336617528816e-08,1.5005580739182966e-08,0.6322042522919676,,,0.26401933915054693,0.1182526312604681
77,0.4,2.0,simple,8.394241685194501e-08,0.49823467136234983,2.5511482270528877e-08,,0.4181851443279184,161,10.00063,2.3735336617528816e-08,1.3577092352956552e-08,0.5720202149115389,,,0.38334806601133065,0.5331523156435535
77,0.4,2.0,linear,3.1765777577592144e-08,0.4999120606448295,6.283902601592299e-08,-2.3976328289695184e-09,0.43420266688429787,161,10.00063,2.3735336617528816e-08,1.3510833328630786e-08,0.5692286377203887,,,0.13487570789418665,0.09328879033389977
77,0.4,3.0,simple,9.9061742912042e-08,0.4996150078509856,1.9705895126793977e-08,,0.32457178293246625,141,10.00063,2.3735336617528816e-08,1.4636760882516556e-08,0.6166654013959567,,,0.18268766671656245,0.2699201598258908
77,0.4,3.0,linear,4.4577049396464844e-08,0.4999829133698878,5.479107359485997e-08,-1.96524145650839e-09,0.3300196083816028,141,10.00063,2.3735336617528816e-08,1.4615026705547023e-08,0.61574971280389,,,-0.07693974636816213,0.09418637329648527
77,0.4,4.0,simple,1.1127054295610784e-07,0.49991233392068446,1.5190316019840245e-08,,0.21654756357773897,121,10.00063,2.3735336617528816e-08,1.5809851645970364e-08,0.6660892112351425,,,0.08656812571677462,0.1390112376600549
77,0.4,4.0,linear,6.311770300148252e-08,0.49999577667279316,4.3990016367604183e-08,-1.4467597882410329e-09,0.2178510669722552,121,10.00063,2.3735336617528816e-08,1.6350235055722585e-08,0.688856253407746,,,-0.31262749508366794,0.0345683559730365
77,0.4,5.0,simple,1.213995723809768e-07,0.49998760811512083,1.1573100403458369e-08,,0.12692442932900827,101,10.00063,2.3735336617528816e-08,1.68786233203127e-08,0.7111179248179545,,,-0.2823700663636789,0.01880935057024292
77,0.4,5.0,linear,9.742354720887006e-08,0.49999883621868246,2.5119702202734444e-08,-6.213219130810229e-10,0.12701563438147068,101,10.00063,2.3735336617528816e-08,1.678842045598949e-08,0.7073175631135161,,,-0.35492476257661004,0.05687095397570609
78,0.4,0.1,simple,1.258752218486362e-08,1.4934387590307991,3.3691342664998536e-08,,0.7214767667952676,58,3.0,1.4280607595157519e-08,7.24245081829196e-09,0.5071528483667486,,,-0.13368775044786924,1.0780681512608308
78,0.4,0.1,linear,1.45700881413821e-08,1.4669911094320138,1.1791403822178116e-08,1.2306755510055359e-08,0.7349554227274081,58,3.0,1.4280607595157519e-08,6.944557142244716e-09,0.48629283424884384,,,-0.660855526773774,0.9778493647144879
78,0.4,0.2,simple,1.1478987239610213e-08,0.5101501687730536,3.578957048676253e-08,,0.4536710836529353,56,3.0,1.4280607595157519e-08,4.918043929712427e-09,0.34438618223639944,,,-0.5748085540971315,0.40283732015674084
78,0.4,0.2,linear,1.4177191381394155e-08,0.5030623304565737,3.137383214518687e-08,1.2056472835576639e-09,0.45868465144593273,56,3.0,1.4280607595157519e-08,5.036960080785207e-09,0.35271328948869196,,,-0.6609133981831051,0.13810836536084609
78,0.4,0.3,simple,9.460259530790076e-09,0.5097697561458838,3.740830513595406e-08,,0.3176312235590353,54,3.0,1.4280607595157519e-08,4.5209636881783785e-09,0.3165806257229149,,,-0.572559984822477,0.4230871824283394
78,0.4,0.3,linear,9.837405232399395e-09,0.5084547406206912,3.686630724699889e-08,1.2428934854148908e-10,0.3178885452405703,54,3.0,1.4280607595157519e-08,4.5187941910786945e-09,0.31642870661966754,,,-0.5718669748523044,0.4459187067577712
78,0.4,0.4,simple,9.043460840801807e-09,0.4851711947786019,3.747812233964289e-08,,0.17918855176774384,52,3.0,1.4280607595157519e-08,4.310846633222683e-09,0.30186717228225424,,,-0.6585445521336637,0.0689856925372972
78,0.4,0.4,linear,3.5630735449452578e-09,0.5037072251573472,4.4960089345745276e-08,-1.6024347474905397e-09,0.1880881132759693,52,3.0,1.4280607595157519e-08,4.288224067226342e-09,0.30028302638050614,,,-0.08143721341059089,0.027323162103178714
78,0.4,0.5,simple,7.712949475644957e-09,0.489431869304849,3.8516713341470405e-08,,0.11478879124914587,50,3.0,1.4280607595157519e-08,3.94125842516583e-09,0.2759867462853815,,,-0.3462791542458803,0.20817492621492362
78,0.4,0.5,linear,-2.414433414180794e-09,0.4999095061996834,5.2251487401183334e-08,-3.0497337559380843e-09,0.14137433076534756,50,3.0,1.4280607595157519e-08,4.142771657709819e-09,0.2900977167886478,,,-0.2444785698966191,0.06155852914370587
78,0.4,0.6,simple,8.160230241346976e-09,0.4952364865965689,3.824349986261748e-08,,0.10839529088424782,48,3.0,1.4280607595157519e-08,4.0931198333473695e-09,0.2866208462121265,,,-0.2942679661081648,0.4276752887865647
78,0.4,0.6,linear,-3.285256791290968e-09,0.500020094525754,5.3207445248497544e-08,-3.208860089549841e-09,0.1305557236747379,48,3.0,1.4280607595157519e-08,3.990795810622428e-09,0.27945560327388913,,,-0.420779870499701,0.33373063420370874
78,0.4,0.7,simple,8.816895642877048e-09,0.4974197590598321,3.778759381988582e-08,,0.10142653302023952,46,3.0,1.4280607595157519e-08,4.117505946713559e-09,0.28832848457440874,,,-0.22995183449870024,0.06891529537391891
78,0.4,0.7,linear,-4.222338711007468e-09,0.5000454104685977,5.422018463371422e-08,-3.374301360818262e-09,0.11997374185022158,46,3.0,1.4280607595157519e-08,4.082668750458447e-09,0.2858890088011983,,,-0.14225137621651135,0.027692814881221887
78,0.4,0.8,simple,9.562414132646461e-09,0.49847147347716336,3.7265157510490455e-08,,0.09414956527710872,44,3.0,1.4280607595157519e-08,4.112258769471756e-09,0.2879610508215492,,,-0.21164430003852772,0.0440105075305277
78,0.4,0.8,linear,-5.238489154137011e-09,0.5000494146700083,5.530476032193571e-08,-3.548487489751776e-09,0.10956725674489398,44,3.0,1.4280607595157519e-08,4.083261344912505e-09,0.28593050524664776,,,-0.09169068626174479,0.09839323976930311
78,0.4,0.9,simple,1.0275461610252982e-08,0.4990024535069455,3.676855966092786e-08,,0.08523113284073425,42,3.0,1.4280607595157519e-08,4.107272141247981e-09,0.2876118620219448,,,-0.20178664622329853,0.02607089124583114
78,0.4,0.9,linear,-6.944322415572836e-09,0.5000393560877118,5.713551638638776e-08,-3.845915682945451e-09,0.09873465321803654,42,3.0,1.4280607595157519e-08,4.084069228040907e-09,0.28598707728834966,,,-0.053641282153678034,0.1693244595438857
78,0.4,1.0,simple,1.1067404394879228e-08,0.4993255839082208,3.622314679998737e-08,,0.07713169443170043,40,3.0,1.4280607595157519e-08,4.583622818316299e-09,0.3209683332991085,,,-0.5,0.015027181729797702
78,0.4,1.0,linear,-8.882902614081426e-09,0.5000314062327321,5.918976849776115e-08,-4.1731940467920085e-09,0.08885619219215946,40,3.0,1.4280607595157519e-08,4.552402587824148e-09,0.31878213566822217,,,-0.5,0.14058907352813013
78,0.4,2.0,simple,2.8697163250649256e-08,0.4999735896889284,2.4988077079049032e-08,,0.029876680934143085,20,3.0,1.4280607595157519e-08,8.442793880992136e-09,0.5912069094213501,,,,0.0
78,0.4,2.0,linear,-8.802919609398217e-08,0.5000032725238678,1.3746447735393298e-07,-1.531100033998615e-08,0.03295505572234825,20,3.0,1.4280607595157519e-08,8.545467527262773e-09,0.598396634759469,,,,0.0
78,0.4,3.0,simple,,,,,,0,3.0,1.4280607595157519e-08,,,,,,
78,0.4,3.0,linear,,,,,,0,3.0,1.4280607595157519e-08,,,,,,
78,0.4,4.0,simple,,,,,,0,3.0,1.4280607595157519e-08,,,,,,
78,0.4,4.0,linear,,,,,,0,3.0,1.4280607595157519e-08,,,,,,
78,0.4,5.0,simple,,,,,,0,3.0,1.4280607595157519e-08,,,,,,
78,0.4,5.0,linear,,,,,,0,3.0,1.4280607595157519e-08,,,,,,
79,0.4,0.1,simple,1.4938338887959028e-08,1.499908746416564,1.5817528501074478e-08,,0.7662956242305926,58,3.0,2.0682249876686975e-08,2.3369724633377828e-08,1.1299411221078115,,,-0.0904625052996286,0.7942570182484591
79,0.4,0.1,linear,1.7290887972792127e-08,1.4837363451296834,-1.6888432450365536e-08,1.8709490470124726e-08,0.7902950901440204,58,3.0,2.0682249876686975e-08,2.4879048275685606e-08,1.2029178848539714,,,-0.6525113030838273,0.4174976535642794
79,0.4,0.2,simple,7.993972383672265e-09,0.5455462795088807,2.4102130684896165e-08,,0.0640239051710424,56,3.0,2.0682249876686975e-08,2.155934052537631e-08,1.042407893431265,,,-0.3118135708405902,0.08590915116105884
79,0.4,0.2,linear,1.658473317742741e-08,0.5031474450600133,1.0320636732610175e-08,3.6624230639876804e-09,0.0736448086002125,56,3.0,2.0682249876686975e-08,2.0570022301281958e-08,0.9945737250021566,,,-0.6560179011103887,0.08283355876296258
79,0.4,0.3,simple,4.86327608483311e-09,0.690206499058905,2.655171269360857e-08,,0.0189066519874328,54,3.0,2.0682249876686975e-08,1.908424209097969e-08,0.9227353022405673,,,-0.009170562801789257,0.19903753226524176
79,0.4,0.3,linear,1.0955855106400504e-08,0.5142007352511654,1.7405735113592378e-08,2.2783984213367023e-09,0.021130503582559412,54,3.0,2.0682249876686975e-08,1.7264332596025204e-08,0.8347415150169689,,,-0.10872896070446311,0.01587878316617109
79,0.4,0.4,simple,3.2403663688502415e-09,0.5041747034694362,2.7631136967970698e-08,,0.0037177049499745873,52,3.0,2.0682249876686975e-08,2.0130654886331943e-08,0.9733300296803401,,,-2.1730889146099352e-05,0.19452831053496708
79,0.4,0.4,linear,5.1876612964210205e-09,0.4968934570003089,2.489916596724535e-08,6.220363291116461e-10,0.0038686929127517145,52,3.0,2.0682249876686975e-08,2.015334675622595e-08,0.974427196092568,,,-0.026208226566869344,0.1518725410767847
79,0.4,0.5,simple,1.609642941573624e-09,0.49296769465816237,2.87785915280077e-08,,0.0004711059943975915,50,3.0,2.0682249876686975e-08,2.0453576338140155e-08,0.988943488261179,,,-1.0394680299582527e-05,0.28013641952221685
79,0.4,0.5,linear,-8.524299732761317e-10,0.49657935001062725,3.213633171633488e-08,-7.559743326336834e-10,0.0006495456876349781,50,3.0,2.0682249876686975e-08,2.034068584487615e-08,0.9834851607611687,,,-0.022743142387462535,0.1530323475470335
