Ehalf,Ehalf_err,Ep,abs_skew,branch,dataset,expon,ip,ip_ratio,no_blank,order,peak_over_noise,r2,redchi,sample,scan,sd_height,sigma,skew
,,0.09907703867602499,44.61639407020357,cathodic,ca115_T,968.1062545557214,-4.4648846462192813e-07,,False,0.5,5.229462214804533,0.9396727471688046,0.001157124577507796,98,0,0.38695834193925827,28.53398560212772,44.61639407020357
0.18825905262679743,-0.0017409473732025726,0.297231,14.051308995644035,anodic,ca115_T,20.52341439417461,1.1200384373365567e-07,2.990852753420803,False,0.4,9.344890686124312,0.8432397546831565,0.0004901273617957381,98,1,0.129076055152514,2.0065163386870277,14.051308995644035
0.18825905262679743,-0.0017409473732025726,0.07928710525359482,54.698813778366,cathodic,ca115_T,999.1006964441289,-3.349870044245174e-07,2.990852753420803,False,0.4,6.448505301510778,0.9253684371048987,0.0009826387769114515,98,1,0.3137320158497948,25.95999348443038,54.698813778366
0.20063097413130454,0.010630974131304538,0.297231,13.510326218548926,anodic,ca115_T,19.04457599498065,1.2353542861186038e-07,3.6770951615511556,False,0.45,7.906523165899142,0.8213086635542591,0.0006809533535396354,98,1,0.14227383723246784,1.9821415265407532,13.510326218548926
0.20063097413130454,0.010630974131304538,0.10403094826260909,39.295673108738356,cathodic,ca115_T,972.3386666633381,-4.5425152682882e-07,3.6770951615511556,False,0.45,5.457132764268837,0.9197792726332696,0.0015628796071445897,98,1,0.3959939792461479,29.560842692849114,39.295673108738356
0.20558481780218396,0.015584817802183959,0.297231,13.582041061664313,anodic,ca115_T,19.439951569948004,1.3557627025825102e-07,3.388284918592844,False,0.5,6.667505883331926,0.7949246209626879,0.0009517562101098083,98,1,0.1557704227703999,2.0590237047990314,13.582041061664313
0.20558481780218396,0.015584817802183959,0.1139386356043679,36.39481192907033,cathodic,ca115_T,951.6530407145443,-4.593710318350995e-07,3.388284918592844,False,0.5,5.091393060246937,0.8906189306594077,0.0022614047817196745,98,1,0.39779106127895814,28.42382782277949,36.39481192907033
,,0.2922769993577799,12.22304320414321,anodic,ca115_T,21.967394150644687,1.4204128989661612e-07,,False,0.525,6.1150048257368175,0.7820281736138763,0.00114852545007562,98,1,0.16290128535906703,2.2750854258970326,12.22304320414321
,,0.2922769999802424,12.200536444771956,anodic,ca115_T,21.884774485522207,1.4888830741170926e-07,,False,0.55,5.623960067850368,0.7666598032277351,0.0013570144488846215,98,1,0.17016677949879574,2.2993144212426264,12.200536444771956
,,0.2922769995992094,12.342004610827985,anodic,ca115_T,22.42330256241726,1.5577881818006688e-07,,False,0.575,5.414546824115642,0.7502273196542842,0.001603552647097043,98,1,0.17749187896291943,2.358021980726822,12.342004610827985
