potential_file,t_min,model,A,beta,C,M,r2,beta_spread,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess,dataset,group
0.4,0.8,linear,-4.468649779140208e-09,0.7995763721127183,9.728979287078226e-08,-7.097643521225222e-09,0.09463485668196003,0.49967957057203,44,3.0,2.3735336617528816e-08,1.6866261856329485e-08,0.7105971205764808,,,-0.5203694856757165,0.11175485445410752,ca115,77
0.4,0.9,simple,3.7293906951790746e-08,0.2993113719785289,4.9336101746885166e-08,,0.08003982469748183,0.4983109709976649,42,3.0,2.3735336617528816e-08,1.5195021262666904e-08,0.6401856231289009,,,-0.0030307744646521136,0.27654301865727104,ca115,77
0.4,0.9,linear,-5.931403567795693e-09,0.7997418040230919,9.852774438114354e-08,-7.297905523056172e-09,0.08675326279721107,0.49981011133587744,42,3.0,2.3735336617528816e-08,1.648254987885868e-08,0.6944308456399194,,,-0.5533032800306197,0.09358327712001244,ca115,77
0.4,1.0,simple,3.8511948223594455e-08,0.2995325342573817,4.83409137650565e-08,,0.07323447551989837,0.4989350876311871,40,3.0,2.3735336617528816e-08,1.5022534866413986e-08,0.6329185512928295,,,-0.5,0.19129169956493733,ca115,77
0.4,1.0,linear,-7.760117136084325e-09,0.799830772050377,1.0007790988114518e-07,-7.553417894901048e-09,0.0791462337588883,0.4998776922851338,40,3.0,2.3735336617528816e-08,1.6153169665012284e-08,0.6805536371910135,,,-0.5,0.1289073246453503,ca115,77
0.4,2.0,simple,3.5128789975933215e-08,0.2999840652813994,5.0389384158464835e-08,,0.01336007031150277,0.49997128975314176,20,3.0,2.3735336617528816e-08,1.1220045658932475e-08,0.47271483188683083,,,,0.0,ca115,77
0.4,2.0,linear,-8.642447511979105e-08,0.7999942760244652,1.6205182580056837e-07,-1.7190890477217005e-08,0.01623646526148559,0.4999959353095012,20,3.0,2.3735336617528816e-08,1.1833296801078762e-08,0.49855188454920574,,,,0.0,ca115,77
0.4,3.0,simple,,,,,,,0,3.0,2.3735336617528816e-08,,,,,,,ca115,77
0.4,3.0,linear,,,,,,,0,3.0,2.3735336617528816e-08,,,,,,,ca115,77
0.4,4.0,simple,,,,,,,0,3.0,2.3735336617528816e-08,,,,,,,ca115,77
0.4,4.0,linear,,,,,,,0,3.0,2.3735336617528816e-08,,,,,,,ca115,77
0.4,5.0,simple,,,,,,,0,3.0,2.3735336617528816e-08,,,,,,,ca115,77
0.4,5.0,linear,,,,,,,0,3.0,2.3735336617528816e-08,,,,,,,ca115,77
0.4,0.1,simple,1.2447707886119647e-08,1.4989708111341826,3.3804091170925686e-08,,0.721791292977157,0.005532052103383478,58,3.0,1.4280607595157519e-08,7.270057184234935e-09,0.5090859850179046,,,-0.13455791017510457,1.0411832303135105,ca115,78
0.4,0.1,linear,1.45700881413821e-08,1.4669911094320138,1.1791403822178116e-08,1.2306755510055359e-08,0.7349554227274081,0.08220905119450217,58,3.0,1.4280607595157519e-08,6.944557142244716e-09,0.48629283424884384,,,-0.660855526773774,0.9778493647144879,ca115,78
0.4,0.2,simple,6.707348262684571e-09,0.8010636350322567,4.005611657580733e-08,,0.4621762351711063,0.44147190427422256,56,3.0,1.4280607595157519e-08,5.02791605009568e-09,0.3520799809526746,,,-0.6630308960670963,0.09053661741033431,ca115,78
0.4,0.2,linear,6.739980400452802e-09,0.8009398436847918,3.998168508565317e-08,2.7736215159119298e-11,0.46218402658012325,0.4856583675324297,56,3.0,1.4280607595157519e-08,5.02867609707817e-09,0.35213320326674113,,,-0.6616113348605878,0.1078459823299052,ca115,78
0.4,0.3,simple,6.013486532001448e-09,0.801010284098001,4.0538602694344514e-08,,0.32179268560839847,0.49245044147053557,54,3.0,1.4280607595157519e-08,4.509400461092017e-09,0.31577091037927063,,,-0.5450340414153764,0.5826140986483982,ca115,78
0.4,0.3,linear,5.282983048815514e-09,0.8032056569134176,4.1942754906731864e-08,-4.722093182017485e-10,0.32269820366190183,0.49877678611662607,54,3.0,1.4280607595157519e-08,4.520596382127626e-09,0.31655490510505574,,,-0.5998438481777285,0.35465151754776714,ca115,78
0.4,0.4,simple,1.3778793566657684e-08,0.2972926276396043,3.285259258592419e-08,,0.18296061961656895,0.4905011899325238,52,3.0,1.4280607595157519e-08,4.214250336004338e-09,0.2951030135043672,,,-0.6081513688473977,0.14765720541016733,ca115,78
0.4,0.4,linear,1.992657555229928e-09,0.8022945704973173,4.66826642389469e-08,-1.7841830553592429e-09,0.18866502509649852,0.5015028578925043,52,3.0,1.4280607595157519e-08,4.387535355165813e-09,0.3072373024697916,,,-0.056402273879821496,0.042955479147033473,ca115,78
0.4,0.5,simple,1.2022390504677806e-08,0.2960673584156105,3.4295483899029026e-08,,0.12022058144041636,0.20201338961317555,50,3.0,1.4280607595157519e-08,4.138613497391786e-09,0.2898065414804317,,,-0.3189417196563343,0.16065081913129448,ca115,78
0.4,0.5,linear,-1.374318026356759e-09,0.7864555661068932,5.110618609094554e-08,-2.93378938283401e-09,0.14140286518956835,0.4864723722121084,50,3.0,1.4280607595157519e-08,4.0948704087860185e-09,0.28674343031276683,,,-0.24248938184504332,0.05878671453475683,ca115,78
0.4,0.6,simple,1.2842916836058912e-08,0.29785302347212694,3.363013599057653e-08,,0.11244335952381057,0.48918753477242305,48,3.0,1.4280607595157519e-08,4.0503622237056476e-09,0.28362674324018994,,,-0.3060200809287397,0.4403453219651388,ca115,78
0.4,0.6,linear,-5.987351389064013e-09,0.3000152090815497,5.60501738387519e-08,-3.3572153461399615e-09,0.13056572428720048,0.4999755303935463,48,3.0,1.4280607595157519e-08,3.999907876733578e-09,0.28009367599246454,,,-0.41873402193803244,0.32746840948900785,ca115,78
0.4,0.7,simple,1.3762432780151967e-08,0.29872684142490574,3.2882145823964335e-08,,0.10459070218696997,0.49603803754144254,46,3.0,1.4280607595157519e-08,4.113377861949222e-09,0.28803941530779453,,,-0.27850179181285634,0.09651375600654788,ca115,78
0.4,0.7,linear,-7.614084351963304e-09,0.3000243568497879,5.778474033211394e-08,-3.5541701323880182e-09,0.12000383088109245,0.5000523441305554,46,3.0,1.4280607595157519e-08,4.082839471521828e-09,0.2859009635490788,,,-0.1478037373199642,0.021591929373865653,ca115,78
0.4,0.8,simple,1.475455626106e-08,0.29920592992917155,3.2078935203611416e-08,,0.09663195968183103,0.4980354465167252,44,3.0,1.4280607595157519e-08,4.10859700461014e-09,0.28770463562092025,,,-0.27149377252431817,0.07912683239187059,ca115,78
0.4,0.8,linear,-9.36466755106801e-09,0.3000256909349893,5.96375309098338e-08,-3.760686935871841e-09,0.10961476602070697,0.5000611835684243,44,3.0,1.4280607595157519e-08,4.083490984260566e-09,0.2859465857492826,,,-0.09626046992428043,0.09328107206320942,ca115,78
0.4,0.9,simple,1.567623069952896e-08,0.2994637435711947,3.133747639590576e-08,,0.0872326673243482,0.4988437995836024,42,3.0,1.4280607595157519e-08,4.104182171869569e-09,0.2873954868181713,,,-0.27707536128088234,0.06147975871562612,ca115,78
0.4,0.9,linear,-1.2277277350331414e-08,0.3000205700104871,6.272870274109301e-08,-4.10852017605847e-09,0.09879143135938462,0.5000474758978734,42,3.0,1.4280607595157519e-08,4.084417101106266e-09,0.2860114371107901,,,-0.056984066467585553,0.16579646474945753,ca115,78
0.4,1.0,simple,1.6702962394108785e-08,0.2996290583930622,3.051790066587676e-08,,0.07874161972916738,0.49926676952403326,40,3.0,1.4280607595157519e-08,4.575349206522841e-09,0.3203889733707352,,,-0.5,0.03589804997790258,ca115,78
