file,potential,t_min,model,A,beta,C,M,r2,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess
Ca7,0.4,3.0,linear,1.5319583192078934e-06,0.5656599103169057,1.4290550207781564e-07,5.846902576222873e-10,0.9997700917947794,1570,81.45824321717411,4.0372209345944106e-09,2.512648600820865e-09,0.6223708440849279,-7.133656121142849,9.773733403406917e-13,0.8911906264787403,0.4532357538420928
Ca7,0.4,4.0,simple,1.6599765479134945e-06,0.7142894718745726,2.403677053805763e-07,,0.9989290178031442,1550,81.45824321717411,4.0372209345944106e-09,3.505584414956048e-09,0.8683162184455054,-8.202425626039703,2.355844899377973e-16,0.8742570398902019,4.361229528447906
Ca7,0.4,4.0,linear,1.5317026577349515e-06,0.5653554900579952,1.4268009478513313e-07,5.856979545613871e-10,0.9996941587870136,1550,81.45824321717411,4.0372209345944106e-09,2.5300024413074643e-09,0.6266693060139982,-7.065013135479585,1.6060080119720924e-12,0.8900764754759329,0.4479701262284998
Ca7,0.4,5.0,simple,1.7295836035227441e-06,0.7376245841818904,2.452626635093311e-07,,0.9988733101105493,1530,81.45824321717411,4.0372209345944106e-09,3.196800405214851e-09,0.7918319202751309,-8.142508804345509,3.871703382634016e-16,0.8787629339123171,3.74210869734143
Ca7,0.4,5.0,linear,1.5346648082740312e-06,0.5679300588109231,1.4441033817891357e-07,5.786778712676e-10,0.999611686066744,1530,81.45824321717411,4.0372209345944106e-09,2.5474064717785266e-09,0.6309801997582393,-7.456441413837573,8.88905940945664e-14,0.8880960028174081,0.4124167013809646
Ca8,0.4,0.1,simple,1.4807253635353946e-06,0.6457098460173529,2.2668165580909623e-07,,0.9984000253883631,1525,76.34486934620735,4.235360315700162e-09,5.684349771641861e-09,1.3421171631066202,-8.140132271991574,3.9484629378203325e-16,0.5647680108512082,5.6033451911762295
Ca8,0.4,0.1,linear,1.4839236538805065e-06,0.6446598894813955,2.2451148431171347e-07,2.966390504318443e-11,0.9984011959265092,1525,76.34486934620735,4.235360315700162e-09,5.236725630290407e-09,1.2364297816358762,-8.136932846970025,4.0541743612407764e-16,0.542845028689439,5.1525156225779885
Ca8,0.4,0.2,simple,1.482978625197764e-06,0.61841794008301,2.1114219328931401e-07,,0.9995464534810407,1523,76.34486934620735,4.235360315700162e-09,6.406101762536593e-09,1.5125281640831492,-8.371505540704511,5.688669668218132e-17,0.9362662353346449,6.913440073422176
Ca8,0.4,0.2,linear,1.5417864991584515e-06,0.5929214143766262,1.6619948549030103e-07,5.114331264307353e-10,0.9999419873976889,1523,76.34486934620735,4.235360315700162e-09,2.8630226457372462e-09,0.675980892375139,-7.685916229531215,1.5190588389057118e-14,0.8128827830496471,0.6058204486671297
Ca8,0.4,0.3,simple,1.4843482308248483e-06,0.6236989459758445,2.1402118346449888e-07,,0.9995043445213803,1521,76.34486934620735,4.235360315700162e-09,6.561866819032181e-09,1.5493054498121055,-8.077082021062512,6.633493103022974e-16,0.9278419480679585,6.273864179004289
Ca8,0.4,0.3,linear,1.542051827131291e-06,0.5925610771763915,1.658047238437841e-07,5.143171111596945e-10,0.9999284200001679,1521,76.34486934620735,4.235360315700162e-09,2.854443523308032e-09,0.6739552979062547,-7.6209721583230765,2.51772250880044e-14,0.8592654365657495,0.5925455437011969
Ca8,0.4,0.4,simple,1.4865275387742635e-06,0.6276989016209198,2.160173223710163e-07,,0.9994614814746404,1519,76.34486934620735,4.235360315700162e-09,6.33428194178836e-09,1.4955709714490295,-8.077082021062512,6.633493103022974e-16,0.9165192551407929,6.2937951305610085
Ca8,0.4,0.4,linear,1.5428238749137633e-06,0.5913159350937468,1.6447829031181842e-07,5.237942913293971e-10,0.9999176031225212,1519,76.34486934620735,4.235360315700162e-09,2.858624791630339e-09,0.6749425263852126,-7.389849299571059,1.4699531964761936e-13,0.8333400210351667,0.4739797119271473
Ca8,0.4,0.5,simple,1.4892573011630633e-06,0.6314692941931522,2.1779811482795538e-07,,0.9994278324779319,1517,76.34486934620735,4.235360315700162e-09,5.977381296355637e-09,1.4113040805992194,-8.077082021062512,6.633493103022974e-16,0.9145274225875942,5.968396875472918
Ca8,0.4,0.5,linear,1.543182996819898e-06,0.5904033848736803,1.6356019047281508e-07,5.30064010540386e-10,0.9999069262087495,1517,76.34486934620735,4.235360315700162e-09,2.873153310087569e-09,0.67837281740517,-7.850390166909262,4.147449514643008e-15,0.808220439684549,0.4609632329421409
Ca8,0.4,0.6,simple,1.4922154202640989e-06,0.6348356647547948,2.1930965791315252e-07,,0.9993957701167245,1515,76.34486934620735,4.235360315700162e-09,5.798420771929204e-09,1.3690501727644977,-8.079961579950993,6.478718139219832e-16,0.9194224493274491,6.006106929518261
Ca8,0.4,0.6,linear,1.543467964817098e-06,0.5892770587158983,1.6246676866372115e-07,5.373075401082389e-10,0.999897223303798,1515,76.34486934620735,4.235360315700162e-09,2.876439058222007e-09,0.6791486069223589,-7.850390166909262,4.147449514643008e-15,0.7512491584641463,0.421762139697459
Ca8,0.4,0.7,simple,1.4955028973637718e-06,0.6380938963519749,2.2071005054382966e-07,,0.9993684265323894,1513,76.34486934620735,4.235360315700162e-09,5.582208153865146e-09,1.3180007691842228,-8.079961579950993,6.478718139219832e-16,0.916493728699312,5.913498915329128
Ca8,0.4,0.7,linear,1.5435927415571947e-06,0.5883630355564243,1.616052713743444e-07,5.428622445441909e-10,0.9998876240904871,1513,76.34486934620735,4.235360315700162e-09,2.8942724141736402e-09,0.6833591945990498,-7.382674963664533,1.5514045355415004e-13,0.6518972951367733,0.3902554539309355
Ca8,0.4,0.8,simple,1.4990756905023465e-06,0.6412800148040027,2.2202725548476165e-07,,0.9993450649405142,1511,76.34486934620735,4.235360315700162e-09,5.419320378177616e-09,1.2795417565982765,-8.082001056926773,6.371255296831829e-16,0.9187719265611939,5.779233198167915
Ca8,0.4,0.8,linear,1.5436175860133808e-06,0.587653510661543,1.609538743781697e-07,5.469615346785076e-10,0.9998780851392454,1511,76.34486934620735,4.235360315700162e-09,2.8879051046235904e-09,0.6818558255642013,-7.61510383576002,2.6347956820973475e-14,0.5628192067694748,0.3643134145104424
Ca8,0.4,0.9,simple,1.5028725865509908e-06,0.6443889431245401,2.2326790221533364e-07,,0.9993244120015888,1509,76.34486934620735,4.235360315700162e-09,5.2673639893518474e-09,1.2436637255692569,-8.079961579950993,6.478718139219832e-16,0.9201274079242543,5.732156154769928
Ca8,0.4,0.9,linear,1.5435896329478532e-06,0.5870787964365899,1.6043772139943775e-07,5.501435382627368e-10,0.9998685317476289,1509,76.34486934620735,4.235360315700162e-09,2.888828930949134e-09,0.6820739478151274,-7.61510383576002,2.6347956820973475e-14,0.4576361943784481,0.33914576272067376
Ca8,0.4,1.0,simple,1.5002783905352058e-06,0.6375848082352275,2.1983734573573938e-07,,0.9992633207182254,1507,76.34486934620735,4.235360315700162e-09,5.513614257897135e-09,1.3018052413294288,-8.079961579950993,6.478718139219832e-16,0.9612818611359213,5.753402016960768
Ca8,0.4,1.0,linear,1.5434946030229844e-06,0.5862850675010921,1.59737973836112e-07,5.543787240992457e-10,0.9998593122110687,1507,76.34486934620735,4.235360315700162e-09,2.8903883110930705e-09,0.682442129038849,-7.618779276891753,2.5608592374774732e-14,0.3720464743556451,0.31386050715367886
Ca8,0.4,2.0,simple,1.544778065491559e-06,0.6703288510016365,2.322529734339415e-07,,0.9990776509427284,1487,76.34486934620735,4.235360315700162e-09,4.717560643438369e-09,1.1138510756571824,-8.019195924563757,1.0643961462456175e-15,0.8751972520439832,4.677694791070247
Ca8,0.4,2.0,linear,1.5371463181946685e-06,0.5717358637227251,1.4783270869925873e-07,6.194100665369474e-10,0.9997837763586699,1487,76.34486934620735,4.235360315700162e-09,2.9931746608534663e-09,0.7067107489669753,-7.5550892864545665,4.185726151788826e-14,0.8181693830350472,0.2712535276670676
Ca8,0.4,3.0,simple,1.5985501353820626e-06,0.6950885718899606,2.3920239541311277e-07,,0.9989588765069956,1467,76.34486934620735,4.235360315700162e-09,3.990001540530119e-09,0.9420689724412545,-7.955628449835687,1.7822450625943768e-15,0.8676387459115041,3.9564582229144696
Ca8,0.4,3.0,linear,1.5343140782480277e-06,0.5674534181824759,1.444877043537679e-07,6.360043861733927e-10,0.9996990754390145,1467,76.34486934620735,4.235360315700162e-09,3.0068202481012183e-09,0.7099325733763812,-7.256278974960788,3.978840421302809e-13,0.8826124548464194,0.26340629635228824
Ca8,0.4,4.0,simple,1.6612542179397798e-06,0.7194928645941707,2.450845809729414e-07,,0.9988779612271141,1447,76.34486934620735,4.235360315700162e-09,3.4757960536951017e-09,0.8206612412196873,-7.891256133402559,2.991599461728983e-15,0.8663377780876176,3.556615391107939
Ca8,0.4,4.0,linear,1.5347386501609463e-06,0.5679552846206102,1.4485981477324296e-07,6.342733267469621e-10,0.9996055377274595,1447,76.34486934620735,4.235360315700162e-09,2.974116613448504e-09,0.7022110025500493,-7.657126470206142,1.9013937113635165e-14,0.8844716111260577,0.2815370936690202
Ca8,0.4,5.0,simple,1.7323587044373376e-06,0.7437024260351952,2.502054878611935e-07,,0.9988030745226673,1427,76.34486934620735,4.235360315700162e-09,3.2423201188409617e-09,0.7655358404388701,-7.829338158259466,4.904448738967266e-15,0.8689309561842586,2.9736671026699923
Ca8,0.4,5.0,linear,1.5377074008941994e-06,0.5706761207981838,1.4672463568771612e-07,6.262225121889551e-10,0.9995018324126356,1427,76.34486934620735,4.235360315700162e-09,2.969864795872477e-09,0.7012071168687612,-7.595506657367274,3.065904692959276e-14,0.8710566598779068,0.2630846443715996
Ca9,0.4,0.1,simple,1.4795276891094902e-06,0.6263544824091238,2.1487414551721525e-07,,0.9994552792131152,1423,71.20807421861531,4.135766446890406e-09,6.119322593312285e-09,1.479610290352172,-7.826031850030059,5.035098277752663e-15,0.8685808717233094,7.749973198797632
Ca9,0.4,0.1,linear,1.5115932813178626e-06,0.6160333058415478,1.9243747092822294e-07,3.1085305817708113e-10,0.9995603214514485,1423,71.20807421861531,4.135766446890406e-09,3.951473987746417e-09,0.9554393456423161,-7.831677587092277,4.814027531495526e-15,0.6865112433596009,4.258842219644958
Ca9,0.4,0.2,simple,1.48013995599515e-06,0.6169457520292913,2.0925892093359769e-07,,0.9995380755624801,1421,71.20807421861531,4.135766446890406e-09,6.83515595746415e-09,1.652693894889388,-8.002934942155466,1.214881358455865e-15,0.9432168498152145,7.898212790649644
Ca9,0.4,0.2,linear,1.542111210298876e-06,0.5904804974766993,1.6144310172771152e-07,5.74577807999893e-10,0.9999408059072721,1421,71.20807421861531,4.135766446890406e-09,2.4737036476773535e-09,0.5981245990177415,-7.759903128257674,8.499428104446215e-15,0.9298258796606576,1.72288319249316
Ca9,0.4,0.3,simple,1.4811518441154283e-06,0.6220556606566418,2.1214652639084276e-07,,0.9994873552361672,1419,71.20807421861531,4.135766446890406e-09,6.3915554645778845e-09,1.545434334035849,-7.759903128257674,8.499428104446215e-15,0.9300473617337831,7.610773164836167
Ca9,0.4,0.3,linear,1.5430841955059153e-06,0.5893175292331895,1.6010884978697432e-07,5.849375600705836e-10,0.9999282924630769,1419,71.20807421861531,4.135766446890406e-09,2.511147479899256e-09,0.6071782611871939,-7.763843446863597,8.239359232434005e-15,0.9326526317943737,1.6657095182339126
Ca9,0.4,0.4,simple,1.4829634448076025e-06,0.6257524964709387,2.1405616660972871e-07,,0.999432874378534,1417,71.20807421861531,4.135766446890406e-09,6.1325591715587664e-09,1.4828108043116666,-7.759903128257674,8.499428104446215e-15,0.9193598716466168,7.286486288980531
Ca9,0.4,0.4,linear,1.5447432938181953e-06,0.5868930331233475,1.574229357821831e-07,6.05141001799832e-10,0.9999206134604934,1417,71.20807421861531,4.135766446890406e-09,2.505435074401195e-09,0.6057970406634006,-7.763843446863597,8.239359232434005e-15,0.9167364287652071,1.4542564686867279
Ca9,0.4,0.5,simple,1.485328752039858e-06,0.6293006031096727,2.1579284621324041e-07,,0.9993879438078731,1415,71.20807421861531,4.135766446890406e-09,5.936534432288426e-09,1.4354133649766365,-7.759903128257674,8.499428104446215e-15,0.9172164348544068,7.239632512939231
Ca9,0.4,0.5,linear,1.5457260972796911e-06,0.5848631254018059,1.5527818724890477e-07,6.205775329948607e-10,0.9999124356383797,1415,71.20807421861531,4.135766446890406e-09,2.523230759226858e-09,0.6100999153673248,-7.766765256790334,8.051586275048941e-15,0.9022815683508979,1.3897834830811175
Ca9,0.4,0.6,simple,1.4878844586243888e-06,0.6324159356158796,2.1724338935869015e-07,,0.9993438329090232,1413,71.20807421861531,4.135766446890406e-09,5.92222244141131e-09,1.4319528236088142,-7.763843446863597,8.239359232434005e-15,0.9149593440516142,7.252768495542116
Ca9,0.4,0.6,linear,1.546558291134203e-06,0.5824683848390656,1.528262671729496e-07,6.376407561176304e-10,0.9999061824429364,1413,71.20807421861531,4.135766446890406e-09,2.529904491919144e-09,0.6117135782223208,-7.529193526346504,5.105466713231392e-14,0.8686129161074245,1.3660869262397275
Ca9,0.4,0.7,simple,1.490891633216048e-06,0.6355845649086231,2.1865649069226613e-07,,0.999307000080318,1411,71.20807421861531,4.135766446890406e-09,6.000828753579436e-09,1.4509592914975482,-7.763843446863597,8.239359232434005e-15,0.9129301644893095,7.180458624557707
Ca9,0.4,0.7,linear,1.5470101746511884e-06,0.5805470466880546,1.5090838632845724e-07,6.505928483292572e-10,0.9998992084005075,1411,71.20807421861531,4.135766446890406e-09,2.554197510345452e-09,0.6175874636890819,-7.5305406339427465,5.053066282511344e-14,0.833123023771115,1.2905598697999814
Ca9,0.4,0.8,simple,1.494062257209834e-06,0.6385775751742406,2.1994127943621046e-07,,0.9992720011102784,1409,71.20807421861531,4.135766446890406e-09,6.016912669507411e-09,1.4548482722063278,-7.759903128257674,8.499428104446215e-15,0.9077040581542493,7.181512131657361
Ca9,0.4,0.8,linear,1.547286594681349e-06,0.5785554631429425,1.4896341570205268e-07,6.633772376738917e-10,0.9998929480527784,1409,71.20807421861531,4.135766446890406e-09,2.5754483319827176e-09,0.6227257668089894,-7.529193526346504,5.105466713231392e-14,0.7851264470576093,1.1558784645849547
Ca9,0.4,0.9,simple,1.4973075471181662e-06,0.6413790453201408,2.2110278474769062e-07,,0.9992370940455663,1407,71.20807421861531,4.135766446890406e-09,6.017988656202005e-09,1.4551084384193893,-7.763843446863597,8.239359232434005e-15,0.9090811348763377,7.042382342983137
Ca9,0.4,0.9,linear,1.5474217347016544e-06,0.5763743047572444,1.4686795731015095e-07,6.768256446654071e-10,0.9998874432607091,1407,71.20807421861531,4.135766446890406e-09,2.5564561455052628e-09,0.6181335862007893,-7.52648624448876,5.2123968192867576e-14,0.7152495300852788,1.0661198799738782
Ca9,0.4,1.0,simple,1.495208200106495e-06,0.6349545825061027,2.1773218503061502e-07,,0.9991704941994822,1405,71.20807421861531,4.135766446890406e-09,5.597768996945894e-09,1.3535022029966746,-7.763843446863597,8.239359232434005e-15,0.950337839867642,7.0456555478411325
Ca9,0.4,1.0,linear,1.5474047407207107e-06,0.5743280465235313,1.4493076059293063e-07,6.889742488117139e-10,0.9998818935521254,1405,71.20807421861531,4.135766446890406e-09,2.5965066018197224e-09,0.6278175122224273,-7.529193526346504,5.105466713231392e-14,0.6100501206678233,0.9396891285610787
Ca9,0.4,2.0,simple,1.5425414751130957e-06,0.6702887703857069,2.314326354624788e-07,,0.9989518781956293,1385,71.20807421861531,4.135766446890406e-09,5.162163306028687e-09,1.2481757305009344,-7.703508453563663,1.3238034440837074e-14,0.8837631231746821,6.083684200331625
Ca9,0.4,2.0,linear,1.542019414473611e-06,0.5558723116820232,1.2843217616297763e-07,7.821222555162009e-10,0.999826235732976,1385,71.20807421861531,4.135766446890406e-09,2.60819193693237e-09,0.6306429462169977,-6.982016392955017,2.9097316655664653e-12,0.7177878846661242,0.44215239685496205
Ca9,0.4,3.0,simple,1.5997678168297216e-06,0.697290864221246,2.3920577735128126e-07,,0.998793409700645,1365,71.20807421861531,4.135766446890406e-09,4.629480649222403e-09,1.1193767125566798,-7.63745894254239,2.2155065425370823e-14,0.8759863601849001,5.262800448663327
Ca9,0.4,3.0,linear,1.5362649589457307e-06,0.5449163729944644,1.1898130070200847e-07,8.293456313986996e-10,0.9997574474325747,1365,71.20807421861531,4.135766446890406e-09,2.702593817374058e-09,0.6534686743266367,-7.155342367688486,8.346434852712097e-13,0.6318292336128141,0.21003844997578022
Ca9,0.4,4.0,simple,1.6680225489266733e-06,0.7242690376886538,2.458203658632441e-07,,0.9986788457049081,1345,71.20807421861531,4.135766446890406e-09,3.971605278965488e-09,0.9603069539750372,-7.570497156714894,3.717985707591216e-14,0.8802477049043266,4.505927069383525
Ca9,0.4,4.0,linear,1.5314153485020822e-06,0.5380709787605163,1.1328140049436882e-07,8.552435363284985e-10,0.9996785126361466,1345,71.20807421861531,4.135766446890406e-09,2.7442001650835613e-09,0.6635288042309223,-5.611382288318002,2.007167997420118e-08,0.5658772768767297,0.14948967354186476
Ca9,0.4,5.0,simple,1.7486134617301698e-06,0.7519544354893509,2.5173851382887786e-07,,0.998583046407064,1325,71.20807421861531,4.135766446890406e-09,3.6790001656533193e-09,0.8895570416988804,-7.505953086985119,6.098325619718708e-14,0.8802871048411162,4.2645859405306
Ca9,0.4,5.0,linear,1.5276552025587577e-06,0.533638527180992,1.0970175901493378e-07,8.703434530556605e-10,0.9995920209201704,1325,71.20807421861531,4.135766446890406e-09,2.7324549252568594e-09,0.6606888856867954,-5.0298385777384285,4.908929399252087e-07,0.47796260752479475,0.11417757457068606
Ca10,0.4,0.1,simple,1.4660144362222058e-06,0.6542966257698635,2.3469475490393461e-07,,0.9977466433659313,1213,60.749584446675634,3.645135598438062e-09,6.3768970910908455e-09,1.7494265765650368,-7.092722386598493,1.3149908385608948e-12,0.5187342760103145,7.020741992261682
Ca10,0.4,0.1,linear,1.4575340189818166e-06,0.657090917073181,2.4061897114508686e-07,-9.929854774308662e-11,0.9977532612203641,1213,60.749584446675634,3.645135598438062e-09,7.216245847114877e-09,1.9796920175499186,-7.092722386598493,1.3149908385608948e-12,0.558278746773768,7.588625953640388
Ca10,0.4,0.2,simple,1.475565235623264e-06,0.6176196872464074,2.11892190579184e-07,,0.9995162693517111,1211,60.749584446675634,3.645135598438062e-09,7.387626665132391e-09,2.026708325555292,-7.3544622931819825,1.916972084171479e-13,0.9324094747864068,7.9466072178905005
Ca10,0.4,0.2,linear,1.54561562607809e-06,0.5887135722203986,1.5683087890098153e-07,7.567134315953825e-10,0.9999441632276361,1211,60.749584446675634,3.645135598438062e-09,2.688154335469502e-09,0.7374634668244918,-6.842974598097855,7.756541019938393e-12,0.8737022084786649,1.5676379982005884
Ca10,0.4,0.3,simple,1.4760493799334894e-06,0.6237529152826615,2.155828755225493e-07,,0.9994746396581906,1209,60.749584446675634,3.645135598438062e-09,7.040443330650303e-09,1.931462668677436,-7.357040670518973,1.8803207475520916e-13,0.9266965849187985,7.931039138665993
Ca10,0.4,0.3,linear,1.5459464458434417e-06,0.5883300423232408,1.5637280204597217e-07,7.607043859112309e-10,0.9999308931220735,1209,60.749584446675634,3.645135598438062e-09,2.6643712357192768e-09,0.7309388536494933,-7.0998692967090955,1.2487493103126163e-12,0.8964173280979281,1.4302851760018835
Ca10,0.4,0.4,simple,1.4777420446468207e-06,0.6284310613278111,2.181517268821837e-07,,0.999430101484642,1207,60.749584446675634,3.645135598438062e-09,6.685881880113505e-09,1.8341929125979293,-7.092722386598493,1.3149908385608948e-12,0.9200757479517998,7.424613291778323
Ca10,0.4,0.4,linear,1.5471325496766116e-06,0.5868812577317225,1.546573838488922e-07,7.75503787029095e-10,0.9999198166111739,1207,60.749584446675634,3.645135598438062e-09,2.6940660442173437e-09,0.7390852744605027,-6.842974598097855,7.756541019938393e-12,0.8841670330877021,1.4093009358813597
Ca10,0.4,0.5,simple,1.4801020121913006e-06,0.6327862726264414,2.2040755205752435e-07,,0.9993942068159075,1205,60.749584446675634,3.645135598438062e-09,6.4252576270229615e-09,1.762693719755221,-7.092722386598493,1.3149908385608948e-12,0.9122362956409894,7.300085521828263
Ca10,0.4,0.5,linear,1.5478667694176926e-06,0.5856642316057419,1.532927733385998e-07,7.867418690998655e-10,0.9999092344400171,1205,60.749584446675634,3.645135598438062e-09,2.7129334470284053e-09,0.7442613241029759,-6.842974598097855,7.756541019938393e-12,0.861829496283483,1.3872472844486448
Ca10,0.4,0.6,simple,1.4828803763981754e-06,0.6367666698377168,2.2236144164923564e-07,,0.9993608487185696,1203,60.749584446675634,3.645135598438062e-09,6.265837068964466e-09,1.718958568139241,-7.097029383785684,1.2746696566392562e-12,0.9110389759036225,7.259626366808116
Ca10,0.4,0.6,linear,1.548503859760002e-06,0.5843283496451507,1.5184149176351317e-07,7.983414922599182e-10,0.9998992129188417,1203,60.749584446675634,3.645135598438062e-09,2.7524671812342196e-09,0.7551069382476882,-6.842974598097855,7.756541019938393e-12,0.8298149762052001,1.1995323192593768
Ca10,0.4,0.7,simple,1.4858980096561792e-06,0.6404166460887335,2.2407322117577101e-07,,0.9993282840212341,1201,60.749584446675634,3.645135598438062e-09,6.025702329378021e-09,1.6530804318939547,-7.097029383785684,1.2746696566392562e-12,0.9026497371038058,7.3860505558458005
Ca10,0.4,0.7,linear,1.5490685357140295e-06,0.5827687154205866,1.5019454606678494e-07,8.111230263998943e-10,0.9998899640506115,1201,60.749584446675634,3.645135598438062e-09,2.7676030044569417e-09,0.7592592730001204,-6.842974598097855,7.756541019938393e-12,0.7493568735617545,1.3584051370492876
Ca10,0.4,0.8,simple,1.48910673925545e-06,0.6438395286562008,2.256154305099886e-07,,0.9992968822668945,1199,60.749584446675634,3.645135598438062e-09,5.981338565306145e-09,1.6409097559687889,-7.0245433045068175,2.1476756065547822e-12,0.9088080344453289,6.9709032211747495
Ca10,0.4,0.8,linear,1.5495181406413305e-06,0.5810676002089883,1.4843999794619966e-07,8.243737374520461e-10,0.999881441316252,1199,60.749584446675634,3.645135598438062e-09,2.7904524614090064e-09,0.7655277522747612,-6.769767122984703,1.2898984948209303e-11,0.7260866030987425,1.1281642374938068
Ca10,0.4,0.9,simple,1.4885825963085436e-06,0.6375582425215656,2.220122365914909e-07,,0.9992300287803605,1197,60.749584446675634,3.645135598438062e-09,6.02293872435369e-09,1.6523222694196933,-7.0245433045068175,2.1476756065547822e-12,0.9488806070779094,7.247495790221632
Ca10,0.4,0.9,linear,1.549869801513201e-06,0.5792085519307486,1.4655500415581448e-07,8.382825837899479e-10,0.999873238995874,1197,60.749584446675634,3.645135598438062e-09,2.8158131705203933e-09,0.7724851639886777,-6.769767122984703,1.2898984948209303e-11,0.5974606830764718,1.1303072648816817
Ca10,0.4,1.0,simple,1.4960555912743492e-06,0.6502734479917914,2.2836604608238383e-07,,0.9992365156687995,1195,60.749584446675634,3.645135598438062e-09,6.008889335160824e-09,1.6484679850416617,-7.028264492272764,2.091182156180348e-12,0.9153370362352514,6.690129043984025
Ca10,0.4,1.0,linear,1.550082812237572e-06,0.5774378538000716,1.4478699218780482e-07,8.510385029481324e-10,0.9998649741791144,1195,60.749584446675634,3.645135598438062e-09,2.833294584507311e-09,0.777280983928657,-6.770795976908442,1.2807578036558906e-11,0.539618038695776,0.9750092124013214
Ca10,0.4,2.0,simple,1.5352135557018196e-06,0.6768662241504809,2.3815444025512488e-07,,0.9989439563824495,1175,60.749584446675634,3.645135598438062e-09,5.567129759005328e-09,1.527276450673286,-6.955458395240167,3.5141748294939524e-12,0.871985344768243,5.910056477598289
Ca10,0.4,2.0,linear,1.546081153764768e-06,0.5523563610659251,1.2098301334706165e-07,1.0036443184170506e-09,0.9998041455829508,1175,60.749584446675634,3.645135598438062e-09,2.7993896826449977e-09,0.7679795736116193,-5.909169380563865,3.4383702162025475e-09,0.714930758675758,0.3852710773271056
Ca10,0.4,3.0,simple,1.5952309137633044e-06,0.7068809749678914,2.4709156175899136e-07,,0.9987734672294275,1155,60.749584446675634,3.645135598438062e-09,4.449535075228473e-09,1.2206775180421532,-6.88135978037456,5.9283911438660545e-12,0.8610987695024912,5.063173843924115
Ca10,0.4,3.0,linear,1.5415199686375903e-06,0.539611972720631,1.0908857109498937e-07,1.0705371870923524e-09,0.9997222483404471,1155,60.749584446675634,3.645135598438062e-09,2.918708592277047e-09,0.8007133105083145,-6.357292038079161,2.0534138438905143e-10,0.700836415201498,0.30266666759493127
Ca10,0.4,4.0,simple,1.671298590082782e-06,0.7383873267505615,2.550128910145312e-07,,0.9986535584611093,1135,60.749584446675634,3.645135598438062e-09,4.129685477502217e-09,1.1329305497638509,-6.814365166085733,9.468092757760225e-12,0.8564049457484101,4.332461907278221
Ca10,0.4,4.0,linear,1.5378956504188824e-06,0.532927750077244,1.0305787695589795e-07,1.1011483694100956e-09,0.9996256374912874,1135,60.749584446675634,3.645135598438062e-09,2.9132044759735726e-09,0.7992033210566648,-5.206005685891585,1.9294873558854854e-07,0.7535830368738283,0.2457353380515707
Ca10,0.4,5.0,simple,1.760035723262733e-06,0.7698507543175235,2.6180080008252903e-07,,0.9985515147442533,1115,60.749584446675634,3.645135598438062e-09,3.794713089582649e-09,1.0410348221911638,-6.739603741502267,1.5881916588942368e-11,0.8549294418058934,3.780614767850217
Ca10,0.4,5.0,linear,1.5356522779678778e-06,0.5295685928202006,1.0010850784555555e-07,1.1151322631835903e-09,0.9995175980468365,1115,60.749584446675634,3.645135598438062e-09,2.8858351812525538e-09,0.7916948775483502,-4.525251349347876,6.032376834210192e-06,0.7691561092075272,0.23262201924450307
Ca11,0.4,0.1,simple,1.447882911726559e-06,0.6414305836271745,2.29208512924383e-07,,0.9989876957045196,1292,64.655854273136,4.038269291108227e-09,5.875050777969695e-09,1.454843734890547,-7.3684715733606705,1.7259532445237662e-13,0.6443227854433756,7.196166685246832
Ca11,0.4,0.1,linear,1.4586786786741504e-06,0.6378786313488852,2.2162494764888803e-07,1.180581767503034e-10,0.9989993749509558,1292,64.655854273136,4.038269291108227e-09,5.1564513302108494e-09,1.2768963529908026,-7.363523850373957,1.7911777664289654e-13,0.56717368540307,5.903727041022817
Ca11,0.4,0.2,simple,1.4530497468838038e-06,0.6185973509366186,2.15309377981636e-07,,0.9995447651057568,1290,64.655854273136,4.038269291108227e-09,6.690069191066332e-09,1.6566674257700056,-7.6214830114316925,2.5077764892002412e-14,0.9409900425482753,8.296676062846746
Ca11,0.4,0.2,linear,1.5178010952095176e-06,0.5910237662956416,1.6485098367170114e-07,6.596797977379456e-10,0.9999537412259021,1290,64.655854273136,4.038269291108227e-09,2.5641862953813792e-09,0.6349715956356359,-7.3721321711112004,1.6792040868889186e-13,0.8864687188739249,1.0379548765310345
Ca11,0.4,0.3,simple,1.4538052624108902e-06,0.6244342199323316,2.1866072784708887e-07,,0.9995056937330957,1288,64.655854273136,4.038269291108227e-09,6.404846042710481e-09,1.586037379134959,-7.3684715733606705,1.7259532445237662e-13,0.934060178764777,8.016849177017498
Ca11,0.4,0.3,linear,1.5181079807386098e-06,0.5906744281747601,1.6444434083286696e-07,6.631093092808776e-10,0.9999425356826825,1288,64.655854273136,4.038269291108227e-09,2.5691474900491248e-09,0.6362001404180925,-7.3721321711112004,1.6792040868889186e-13,0.8945841797985811,1.0236785520886154
Ca11,0.4,0.4,simple,1.4555396311710307e-06,0.6286938537427377,2.208953571749223e-07,,0.9994607796508429,1286,64.655854273136,4.038269291108227e-09,6.406269418119673e-09,1.586389850777285,-7.3684715733606705,1.7259532445237662e-13,0.929433820276262,7.765865805774327
