fp_Ehalf,fp_Ehalf_err,fp_Epa,fp_Epc,fp_ipa,fp_ipc,lin_Ehalf,lin_Ehalf_err,lin_Epa,lin_Epc,lin_ipa,lin_ipc,n_blanks,pearson_Ehalf,pearson_Ehalf_err,pearson_a_Ep,pearson_a_expon,pearson_a_ip,pearson_a_peak_over_noise,pearson_a_r2,pearson_a_redchi,pearson_a_sd_height,pearson_a_sigma,pearson_a_skew,pearson_c_Ep,pearson_c_expon,pearson_c_ip,pearson_c_peak_over_noise,pearson_c_r2,pearson_c_redchi,pearson_c_sd_height,pearson_c_sigma,pearson_c_skew,pearson_ip_ratio,plan,sample,scan
nan,nan,-0.237784,nan,3.705603577423026e-07,nan,-0.11641507499999999,-0.306415075,-0.237784,0.00495385,3.705603577423026e-07,-3.6706759999999996e-06,5,0.19320007998891797,0.00320007998891797,0.29227699995462825,6.526165132814096,6.830756387206539e-07,75.7586968268217,0.9507965892813947,0.003416051528237166,0.7113515437768153,1.2711950747790697,6.837747716527815,0.09412316002320772,15.44970486931029,-1.7804881101762316e-06,45.32138472984827,0.9762116647506786,0.007520272383122336,1.5828468427057185,3.255700514854877,5.543976820947705,2.606575332580947,Y_unpolished_5a,14,1
nan,nan,-0.23283,nan,3.699450742494639e-07,nan,-0.116415,-0.306415,-0.23283,0.0,3.699450742494639e-07,-3.668233e-06,5,0.19072315499992634,0.0007231549999263398,0.2922769999998446,6.296528643094228,6.834566870730735e-07,70.90192734722322,0.9525791006926049,0.0032779689684116478,0.7113477639662269,1.236709342691202,6.784478552858332,0.08916931000000809,19.865615645521206,-1.6975237129403373e-06,48.46634261959401,0.9792292204263413,0.006309477174274597,1.530928193865053,3.603388219499881,6.766340545274943,2.483732685695183,Y_unpolished_5a,14,2
nan,nan,-0.23283,nan,3.6117241595187045e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.6117241595187045e-07,-3.665509e-06,5,0.1956770800061457,0.005677080006145696,0.2972309999990639,6.248228170264392,6.838235545565808e-07,68.66704402973677,0.9511766313537042,0.0033643794308588306,0.710030769692191,1.2047494326348893,7.359519751086964,0.09412316001322751,16.863723380606466,-1.7727981864553674e-06,44.87727962305144,0.9763401870552868,0.007448209539356216,1.5775311947307724,3.4057819106314744,5.82136068393811,2.5924789730370175,Y_unpolished_5a,15,0
nan,nan,-0.23283,nan,3.660570640934001e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.660570640934001e-07,-3.66504e-06,5,0.1956770800187231,0.005677080018723107,0.297230999996138,6.440409643629599,6.85891076289932e-07,65.27474975673577,0.9521890798651161,0.003322263471755575,0.7127080725126521,1.2309024864885734,7.457040613435538,0.09412316004130822,16.098059713650276,-1.774178779848252e-06,43.51349650132645,0.9765203704822866,0.007409469085083466,1.5794630915072998,3.318440596214322,5.672357587676515,2.5866771579023893,Y_unpolished_5a,15,1
nan,nan,-0.23283,nan,3.635059680724327e-07,nan,-0.116415,-0.306415,-0.23283,0.0,3.635059680724327e-07,-3.661658e-06,5,0.19567707786120847,0.005677077861208468,0.2972309957222346,6.165109176917076,6.933127376933133e-07,74.94304751351821,0.9518009226211102,0.0033672156837513015,0.7179716812809993,1.1968100297055173,7.350836353190061,0.09412316000018232,18.065691246397826,-1.7772235728659242e-06,38.74879068708776,0.9786336879723356,0.006844516953632295,1.5822334348699538,3.531908285251512,5.953464918683039,2.5633793759203636,Y_unpolished_5a,15,2
nan,nan,-0.227877,nan,5.412134567349694e-07,nan,-0.111461575,-0.301461575,-0.227877,0.00495385,5.412134567349694e-07,-3.576169e-06,5,0.19320008002383884,0.0032000800238388416,0.2922769999984218,6.355203806215569,7.191549359824733e-07,64.76361823467882,0.9499888108022925,0.003745113506300707,0.743509027304275,1.264747220941537,6.757417937064247,0.09412316004925585,12.185604893219407,-1.7291530461369271e-06,54.21883526604191,0.9758629716402276,0.007198498537280802,1.5385068031671256,2.8561551087686374,4.846994137295042,2.40442352491768,Y_unpolished_5b,16,0
nan,nan,-0.23283,nan,4.1200749398379786e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,4.1200749398379786e-07,-3.603788e-06,5,0.1932001549426097,0.0032001549426096954,0.2972309998778566,5.9810412178839485,7.295841967468919e-07,57.930744258547286,0.9509411829623721,0.0036687200568414854,0.7485787033359036,1.1952294002259416,7.174283762346249,0.08916931000736279,13.903680835631562,-1.6535493476107308e-06,48.6127260639485,0.9774172609671441,0.00644796407953803,1.4924378077640001,2.962739820784904,5.674355274899426,2.266427034718766,Y_unpolished_5b,16,1
nan,nan,-0.237784,nan,3.8811393071770855e-07,nan,-0.118892,-0.308892,-0.237784,0.0,3.8811393071770855e-07,-3.611585e-06,5,0.19567708000183365,0.005677080001833645,0.2972309999947302,6.42869962284283,7.134017410757429e-07,74.47102499460257,0.9518512626975738,0.0035372613658557813,0.7368019370450613,1.246443185664706,7.405774673792166,0.09412316000893708,14.659493448832198,-1.7394755678421149e-06,48.43719828700438,0.9771704930503268,0.007007254427303285,1.5482598661812725,3.157309972957581,5.341663939830028,2.438283322969115,Y_unpolished_5b,16,2
nan,nan,-0.23283,nan,3.718776790266857e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.718776790266857e-07,-3.628401e-06,5,0.19320015505660054,0.00320015505660054,0.2972309999992177,6.316550129037002,6.992541538020261e-07,63.816064796400646,0.9521988655200964,0.0033702769776419797,0.722364371764032,1.2303825791176943,7.331893591653056,0.08916931011398335,14.733949861111364,-1.6447688510325776e-06,52.19328630883685,0.976422030352613,0.006715880262634759,1.4858221472813022,3.04936244713988,5.9529386892234015,2.3521760179607702,Y_unpolished_5b,17,0
nan,nan,-0.237784,nan,3.7093843936144856e-07,nan,-0.11641507499999999,-0.306415075,-0.237784,0.00495385,3.7093843936144856e-07,-3.624737e-06,5,0.1956770780222114,0.0056770780222114015,0.29723099602595204,6.475815282404524,7.002192815336958e-07,86.12482225874477,0.9517687254989868,0.0034522525590760123,0.7253870376545916,1.2446328904366695,7.45194707332314,0.09412316001847079,13.695063205655543,-1.7227528772516803e-06,41.21551405614783,0.9757087532985085,0.007304084203782191,1.5373349517277604,3.0223584601731144,5.265822301247795,2.460304825480271,Y_unpolished_5b,17,1
nan,nan,-0.237784,nan,3.661036714584491e-07,nan,-0.118892,-0.308892,-0.237784,0.0,3.661036714584491e-07,-3.62145e-06,5,0.19567708002005896,0.0056770800200589555,0.29723099998655755,6.426206648803338,6.988173762042887e-07,76.4195706711889,0.9539181217433158,0.003282797724279483,0.7243387470456235,1.2331920371222678,7.48089419092662,0.09412316005356036,14.460123072508402,-1.7375768809296154e-06,46.95923413367339,0.9773943896895239,0.006948116086980554,1.54770733341301,3.126979724596306,5.37399233240717,2.486453457078407,Y_unpolished_5b,17,2
nan,nan,-0.23283,nan,3.582239251846558e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.582239251846558e-07,-3.629623e-06,5,0.19320015501935167,0.0032001550193516692,0.2972309999999835,6.015565452666202,6.996416585735308e-07,70.78197658392321,0.9511417956314046,0.0034531212399383227,0.7228180818373278,1.183415603067893,7.211087347184275,0.08916931003871985,15.18039369010443,-1.643576461106929e-06,49.77147227537273,0.9771769268685071,0.006498560455330373,1.4857734903959698,3.094335740148706,6.074710180605962,2.3491689509426097,Y_unpolished_5b,18,0
nan,nan,-0.23283,nan,3.618456227364785e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.618456227364785e-07,-3.6313140000000002e-06,5,0.19320015501476548,0.0032001550147654767,0.2972309999949502,6.148366288404044,7.09514756362235e-07,68.83684397336891,0.9500429205109283,0.0035904801492329347,0.7307675680321154,1.2138327653174348,7.2235840746732265,0.08916931003458077,14.900379779227922,-1.6530270207045163e-06,51.79663706899194,0.9776882199396859,0.006391857314868235,1.4929875379388053,3.06949882976674,5.988443458752499,2.329799353546611,Y_unpolished_5b,18,1
nan,nan,-0.23283,nan,3.6056055968548953e-07,nan,-0.116415,-0.306415,-0.23283,0.0,3.6056055968548953e-07,-3.628683e-06,5,0.1932001549914092,0.0032001549914091876,0.2972309999758982,6.153065634878972,7.109535899753702e-07,72.1083165250707,0.9504163753999599,0.0035677861551646674,0.7319610486028938,1.2150773549447464,7.232739968885426,0.08916931000692017,16.415195074354585,-1.6609765689712588e-06,49.34052441132048,0.9792245368526713,0.006062523069799903,1.4992961438751848,3.2417122160280014,6.238908164548434,2.336265815928717,Y_unpolished_5b,18,2
nan,nan,-0.237784,nan,3.5006917157758184e-07,nan,-0.11641507499999999,-0.306415075,-0.237784,0.00495385,3.5006917157758184e-07,-3.630186e-06,5,0.19320015502281312,0.0032001550228131226,0.2972309999986844,6.353725677702389,6.932265659143792e-07,59.531657882333235,0.9519031110404546,0.0033982258891201464,0.7193880268565166,1.2239133296676554,7.370181264745497,0.08916931004694185,14.407633217368046,-1.6422578926853414e-06,61.12653429303956,0.9773924651797536,0.006438933059744908,1.4852975182974986,3.002712319243238,5.954615666871064,2.369005998088333,Y_unpolished_5b,19,0
